_type,_id,_revision,_page.next,telkinio_pav,m_vietos_kodas,m_vietos_pav,koord,data,debitas,sroves_greitis,vandens_temp,suspend_medziagos,sarmingumas,deguon_istirpes,deguon_prisotinimas,ph,elektr_laidis,biochem_deg_suvartojimas,amonio_azotas,nitritu_azotas,nitratu_azotas,azotas_mineralinis,azotas_bendras,fosfatu_fosforas,fosforas_bendras,chem_deg_suvartojimas,anglingumas,chloridai,kalcis,kalis,magnis,natris,sulfatai,chlorofilas_a,kalcio_karbonatas,gyvsidabris,kadmis,nikelis,svinas,varis,chromas,vanadis,aliuminis,alavas,arsenas,cinkas,antracenas,fluorantenas,naftalenas,benz_a_pirenas,benz_b_fluorantenas,benz_k_fluorantenas,benz_ghi_perilenas,inden_123_cd_pirenas,p4_n_nonilfenolis,p4_n_oktilfenolis,p4_nonilfenolis,p4_nonilfenolis_sakot,p4_n_nonilfenolis_sakot,p4_tert_oktilfenolis,p4_t_oktilfenolio_dietoksilatas,p4_t_oktilfenolio_monoetoksilatas,p4_t_oktilfenolio_trietoksilatas,nonilfenoliai,pentachlorfenolis,benzenas,p12_dichloretanas,p123_trichlorbenzenas,p124_trichlorbenzenas,heksachlorbutadienas,trichloretilenas,tetrachlormetanas,dichlormetanas,tetrachloretilenas,trichlormetanas,aldrinas,dieldrinas,izodrinas,endrinas,alfa_heksachlorcikloheksanas,beta_heksachlorcikloheksanas,gama_heksachlorcikloheksanas,heksachlorbenzenas,pentachlorbenzenas,alfa_endosulfanas,beta_endosulfanas,o_p_ddt,p_p_ddd,p_p_ddt,p_p_dde,simazinas,atrazinas,diuronas,izoproturonas,chinoksifenas,aklonifenas,cibutrinas,terbutrinas,chlorpyrifosas,chlorfenvinfosas,trifluralinas,heptachloras,heptachloro_epoksidas,tributilalavo_katijonas,di2_etilheksilftalatas,chloralkanai,hbcdd,bde_28,bde_47,bde_85,bde_99,bde_100,bde_153,bde_154,pcb_28,pcb_52,pcb_101,pcb_118,pcb_138,pcb_153,pcb_180,p17_alfa_etinilestradiolis,p17_beta_estradiolis,estronas,eritromicinas,klaritromicinas,azitromicinas,amoksicilinas,ciprofloksacinas,diklofenakas,p26_di_tret_butil_4_metilfenolis,tiametoksamas,tiaklopridas,metiokarbas,oksadiazonas,trialatas,klotianidinas,imidaklopridas,acetamipridas,pfba,pfpea,pfhxa,pfhpa,pfoa,pfnr,pfda,pfunda,pfdoda,pfbs,pfhxs,pfhps,pfos,pfds,pfosa,dikofolis,alachloras,bifenoksas,cipermetrinas,dichlorvosas,hbcdd_izo_sum,pfos_dariniai,sulfametoksazolas,trimetoprimas,venlafaksinas,odesmetilvenlafaksinas,flukonazolas,penkonazolas,ipkonazolas,tebukonazolas,klotrimazolas,imazalilas,tetrakonazolas,dimoksistrobinas,famoksadonas,metaflumizonas,metkonazolas,mikonazolas,prochlorazas
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,011a839e-f178-4e4a-a8e3-191205d85eca,60674817-4194-49d4-8c60-b9dadf85e4ee,,Rudamina,LTR1644,Rudamina žemiau Dusinėnų,POINT (6048234 582778),2020-09-24,0.684,0.417,11.3,21,3.8,13.75,125.801,7.99,515,1.7,0.044,0.014,1.13,1.188,1.25,0.106,0.123,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,011dd0fc-c1ae-4eb4-8f7c-e3ef8a237b38,064415c2-0aa0-4f37-a272-4b3b25f5fe23,,Šaltuona,LTR231,Šaltuona aukščiau Šauklių,POINT (6130183 437687),2019-07-03,0.003,0.014,17.9,23,5.3,7.1,75.372,7.8,567,4.6,0.051,0.007,0.22,0.278,1.1,0.19,0.29,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,0126966d-8c93-463c-b331-0b2f07aa30d3,2baee663-f47c-4304-9a07-6cc7288f0bde,,Agluona,LTR1013,Agluona ties Biržais,POINT (6226098 547074),2022-02-23,0.439,0.312,2.0,2.5,4.4,12.44,89.755,8.0,580,1.0,0.021,0.015,9.6,9.636,14.0,0.091,0.13,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01307f78-5a40-44af-a67c-cf1c4af06f9d,70a56891-4a5b-4941-9cc8-8bd937e6afa0,,Merkys,LTR161,Merkys aukščiau Valkininkų,POINT (6026242 556843),2021-08-18,5.61,,15.6,9.5,3.0,7.7,77.778,7.7,440,1.2,0.05,0.097,0.6,0.747,0.79,0.038,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,0131318c-8449-45a0-912b-1af7d507258a,02774d73-282c-42b9-83c4-8e46fa1397b7,,NEMUNAS,LTR11,Nemunas žemiau Smalininkų,POINT (6104738 409179),2018-08-08,249,0.6,23.3,12,3.6,8.9,105.325,8.4,425,5.6,0.047,0.004,0.32,0.418,0.78,0.068,0.17,25,,15.1,68.0,5.6,22.0,8.2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01490196-ed98-4b7a-8854-eedab0075d39,d06d4efa-9bec-44cd-9e29-3af3fc007555,,Šiladis,LTR781,Šiladis ties Išdagiečiais,POINT (6215099 478771),2020-02-24,0.505,0.316,3.9,3.5,5.0,10.3,78.208,8.0,901,1.1,0.016,0.042,24,24.058,26.0,0.048,0.063,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,0149240f-35ed-4892-87e6-86243d255ccf,a1d2d374-18ee-4a0f-8ce9-fa82069128a9,,Merkys,LTR70,Merkys žemiau Puvočių,POINT (5997060 518312),2020-12-07,18.3,0.45,1.7,1.5,2.7,12.3,87.983,8.1,464,3.1,0.07,0.015,0.85,0.935,1.2,0.056,0.099,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,0157d625-d0e7-41e8-bd59-89dad79eb7f0,c1c874b3-cf91-4713-ad2f-71b09ff5e977,,Saria,LTR1438,Saria žiotyse,POINT (6103468 619749),2022-02-02,1.42,0.398,0.9,4.3,3.0,12.96,90.693,7.7,368,1.5,0.045,0.006,1.4,1.451,1.56,"<0,015",0.024,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,0167c76e-79ba-4576-a386-8d504e9ac2d6,18aff8ce-92e2-47bc-8ee3-8c9be64ea891,,Pyvesa,LTR360,Pyvesa tarp Žadeikių ir Geivitonių,POINT (6210447 526748),2022-02-28,11.7,0.56,1.7,2.5,3.9,13.1,93.705,8.0,551,1.0,"<0,01",0.012,7.1,7.122,8.1,0.017,0.035,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,0175ef87-3dfb-4f41-8101-89a6e336d6eb,1b456ffe-9594-4eab-b6ac-14c354437937,,Šaltuona,LTR231,Šaltuona aukščiau Šauklių,POINT (6130183 437687),2017-08-09,0.332,0.156,16.5,14,6.1,8.3,85.479,8.9,649,2.1,0.033,0.031,1.9,1.964,2.3,0.051,0.11,28,,21.1,112.0,2.7,17.0,11.0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01777d8e-db11-4bf5-8007-6fdbf6c6b347,6b7ec42b-d26e-47bb-826c-ee626360150f,,Ašva,LTR432,Ašva ties Tulnikiais,POINT (6250024 395561),2018-02-26,0.623,0.387,0.6,5.4,6.1,12.45,,8.64,640,1.7,0.135,0.015,1.5,1.65,4.3,0.02,0.047,27,,16.0,108.0,2.7,26.0,6.8,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,018f09d2-3404-44e4-9b22-1e8459ebd926,fe988130-df02-45b9-86bb-acee6680881a,,Rovėja,LTR1605,Rovėja žemiau Lyglaukių kanalo,POINT (6236800 547145),2017-10-04,,,12.2,6,6.5,6.33,59.159,8.0,545,0.97,0.014,0.009,1.9,1.923,3.0,0.019,0.031,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01944f58-0f6d-4909-9835-f0f270647791,598776fb-3d93-4cae-855d-2c55d701aa05,,Zembrė,LTR1612,Zembrė aukščiau Nemunaičio,POINT (6019585 501288),2020-10-07,0.046,0.234,11.7,9.5,4.0,5.0,46.211,7.6,622,2.7,0.02,0.015,0.52,0.555,0.8,0.067,0.11,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,019aec40-8dc3-4e57-812b-5f74b982aaad,5518f5b0-517f-49c2-af8f-f8359f68effa,,Nemunėlis,LTR1479,Nemunėlis ties Martiniškėnais,POINT (6204478 587404),2017-10-11,6.44,,10.3,5,5.1,7.18,64.164,7.7,553,1.2,0.033,0.009,0.07,0.112,1.5,0.27,0.32,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,019f4d95-912e-4e1b-a6cd-5d36c192fe99,230a8ab4-5245-446d-88ea-7237c6f1bd1f,,Švėtelė,LTR802,Švėtelė ties Stungiais,POINT (6248762 462436),2021-02-10,,,0.3,0.9,6.4,11.55,79.491,7.9,945,0.91,0.03,0.031,17,17.061,19.9,0.019,0.035,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01a453cd-9a09-43e3-9468-7dff8049f2e7,2a778e79-81ce-4099-82c0-ad221b206d12,,Pala,LTR448,Pala žiotyse,POINT (6213187 489194),2021-04-21,0.288,0.178,9.3,2.5,6.3,9.48,82.65,7.9,777,2.8,0.087,0.055,5.1,5.242,7.1,"<0,006",0.047,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01a967a7-6829-429f-b78c-cac63fbdf925,1e74b004-8bab-4025-a718-7239ddb54e59,,Zdoniškių upelis,LTR1660,Zdoniškių upelis žemiau Giedraičių,POINT (6104055 578436),2022-02-22,,,1.0,6.4,3.1,11.9,83.509,6.81,341,2.1,0.036,0.011,1.7,1.747,1.93,0.023,0.041,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01be6b20-7491-4986-a823-6185be9aae39,a854f8b7-43dc-4869-84d6-dc43fb80c32a,,Nasvė,LTR1314,Nasvė ties Linskiu,POINT (6169518 593510),2019-04-08,0.23,0.42,6.0,6.3,4.6,10.6,85.072,8.1,480,3.1,0.02,0.008,1.4,1.428,2.2,0.007,0.033,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01c38118-279d-49af-b952-b12fdc52aadc,37df5860-a3c1-489c-bdae-a7b3896a2139,,Šventoji,LTR327,"Šventoji ties Sabaliūnais, žemiau Andrioniškio",POINT (6160437 566254),2020-06-08,15.7,0.46,20.3,<2,4.7,8.0,89.186,8.0,489,2.6,0.05,0.008,0.27,0.328,0.9,0.027,0.052,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01c7acfe-8f64-49ff-91f9-6db51de9ea2d,875054ac-dd97-4384-b224-340b006ef4a0,,Sidabra,LTR88,Sidabra ties pasieniu,POINT (6245476 476224),2021-12-07,0.64,,0.2,1.2,6.7,5.18,35.553,8.16,1150,0.8,0.02,0.028,17,17.048,19.0,0.13,0.19,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01d9fb92-7eac-4154-adea-ddee6a1a2ac1,de393b72-c1e7-4b71-a7cb-00d701b4f5f9,,Šiaušė,LTR1280,Šiaušė ties Slišukais,POINT (6182412 448433),2021-02-18,,,0.3,5.3,5.1,9.4,64.694,7.99,697,1.9,0.2,0.019,7.5,7.719,10.4,0.015,0.053,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01ee9be3-3e36-4992-8fa1-5214085ecb61,9d6b30f1-7c6d-40eb-b9ca-c6dc11b4d639,,Šušvė,LTR458,Šušvė ties Pašušviu,POINT (6173058 458999),2019-07-08,0.091,,15.2,1.2,6.2,8.26,,8.24,1233,1.6,0.011,0.002,0.112,0.125,0.75,0.018,0.044,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01f093c4-06ff-4266-8cd7-c57ef708ce39,78b0fbbc-bbc5-47b9-970d-58022c28c30c,,Gynėvė,LTR581,Gynėvė aukščiau Pagyvenių (žemiau Ročių),POINT (6133597 473908),2019-09-23,0.006,0.028,7.3,3.4,5.4,9.1,75.519,8.4,665,1.8,0.014,0.002,0.65,0.666,0.76,0.019,0.03,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,01fb5dff-3541-4e78-94fe-dd5fc3960f3f,c71463c3-6668-400f-9ec0-9c128b9c07fa,,Daugyvenė,LTR99,Daugyvenė žiotyse,POINT (6210168 497646),2022-10-26,0.48,0.18,11.3,4,6.2,9.95,91.034,8.2,890,1.3,0.061,0.015,0.78,0.856,1.8,0.021,0.044,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,0225ab9a-69d3-41d8-917f-ffc1e90b1b23,95f7ca9e-a789-4f16-a500-856b6864788e,,Kupa,LTR1558,Kupa ties Kupiškiu,POINT (6189431 560028),2020-04-08,1.235,0.29,8.0,7,6.1,10.41,87.922,8.0,930,1.8,0.08,0.029,4.3,4.409,5.9,0.011,0.016,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,02288527-0f27-4d17-a2f0-e5127015ad00,dfb18ae9-0631-43e7-949b-b74cd9f96c66,,Šušvė,LTR459,Šušvė ties Šmulkiškiais,POINT (6165922 474268),2019-10-02,,,12.0,0.9,5.3,6.32,,8.1,553,1.6,0.012,0.002,0.068,0.082,0.477,0.031,0.055,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,0232f85c-bbf1-4a60-a8e6-e45a4740ac90,5f290132-9431-4117-818a-d914ad052d45,,Beržė,LTR976,Šyša žemiau Katyčių,POINT (6018730 579298),2018-08-06,0.17,,18.0,5.5,4.8,7.7,,8.2,415,1.9,0.03,0.009,0.43,0.469,1.1,0.066,0.12,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,0235dd05-763f-4dba-a631-0465e14099cc,db5630a1-c01d-407c-9d48-3883c98b397e,,Suosa,LTR1549,Suosa ties Rudiliais,POINT (6181571 554557),2018-07-24,,,20.5,4,5.6,6.44,72.116,7.8,717,1.9,0.013,0.0043,0.13,0.147,0.55,0.057,0.078,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,0237e53e-6cf1-49de-82c1-492262f9c218,2b45d90b-c454-48b7-ba36-38df0d77df76,,Laikštė,LTR426,Laikštė žiotyse,POINT (6050506 460407),2021-10-05,0.05,0.11,11.4,4.4,7.5,6.84,62.752,8.02,1170,3.1,0.06,0.062,3.5,3.622,4.5,0.11,0.14,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,023d24c3-e8d0-4998-a9a7-3f3246f257d0,e5673178-405a-483d-9b0c-88319f818488,,Šaltuona,LTR231,Šaltuona aukščiau Šauklių,POINT (6130183 437687),2020-02-05,0.581,0.173,2.2,10,4.5,12.7,92.096,8.3,733,1.2,0.026,0.023,13,13.049,16.0,0.027,0.054,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,023efd90-7139-4a42-b896-26509e91ac57,ecccbf7f-4f45-4616-91cf-d14c7f8f090d,,Plonė,LTR1546,Plonė ties Balanėliais,POINT (6234728 506930),2020-02-11,,,3.6,8,5.3,10.03,75.527,8.0,1058,1.1,0.022,0.027,24,24.049,29.0,0.022,0.04,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,02401218-0560-44ba-ad48-6757ae1fc5a7,e94000c4-9fb2-4e74-b18e-dbd67bc18f46,,Voryčia,LTR1630,"Voryčia netoli žiočių, ties keliu Nr. 4213",POINT (6130638 335909),2022-07-28,0.85,0.4,19.0,7.4,5.4,6.8,73.833,7.3,405,3.4,0.16,0.004,0.024,0.188,1.5,0.17,0.28,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,02437728-1dc2-4449-9034-bc13e985e84c,b079f6a8-e69b-416e-8d3f-abd342b0a935,,Merkys,LTR161,Merkys aukščiau Valkininkų,POINT (6026242 556843),2021-01-27,4.36,,1.0,5.5,2.7,12.7,89.123,8.0,443,2.8,0.11,0.011,1.3,1.421,1.8,0.079,0.079,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
